--- 分析日志 for: VAH27.csv ---
--- 协议: Baseline ---

[高级数据清洗]: 发现并删除了 1 个数据点，这些点属于被识别为毛刺的短序列。

清洗后发现 4139 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
1295     | 1207118.31      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1296     | 1207988.36      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14591.2mA, V=3.68V, P=-53.66W
1297     | 1208063.31      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4303.5mA, V=3.78V, P=-16.26W
1298     | 1208863.31      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16638.4mA, V=3.18V, P=-52.55W
1299     | 1208998.30      | 815.77     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1300     | 1209844.07      | 1477.73    | 恒流充电 (CC Charge)                    | I= 2988.0mA, V=3.98V, P= 11.89W
1301     | 1211351.80      | 2130.56    | 恒压充电 (CV Charge)                    | I=  788.8mA, V=4.20V, P=  3.31W
1302     | 1213512.36      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1303     | 1214382.41      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14591.6mA, V=3.68V, P=-53.66W
1304     | 1214457.36      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4303.8mA, V=3.78V, P=-16.26W
1305     | 1215257.36      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16645.1mA, V=3.17V, P=-52.55W
1306     | 1215392.36      | 801.75     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1307     | 1216224.11      | 1475.89    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.98V, P= 11.89W
1308     | 1217730.00      | 2100.12    | 恒压充电 (CV Charge)                    | I=  798.4mA, V=4.20V, P=  3.35W
1309     | 1219860.11      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1310     | 1220730.17      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14597.7mA, V=3.68V, P=-53.65W
1311     | 1220805.12      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4304.5mA, V=3.78V, P=-16.26W
1312     | 1221605.11      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16661.5mA, V=3.17V, P=-52.55W
1313     | 1221740.11      | 780.78     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1314     | 1222550.89      | 1475.16    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.98V, P= 11.89W
1315     | 1224056.05      | 2153.75    | 恒压充电 (CV Charge)                    | I=  791.7mA, V=4.20V, P=  3.33W
1316     | 1226239.80      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1317     | 1227109.85      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14614.5mA, V=3.68V, P=-53.66W
1318     | 1227184.80      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4307.3mA, V=3.78V, P=-16.26W
1319     | 1227984.80      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16689.3mA, V=3.17V, P=-52.56W
1320     | 1228119.80      | 795.73     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1321     | 1228945.53      | 1471.45    | 恒流充电 (CC Charge)                    | I= 2988.0mA, V=3.98V, P= 11.89W
1322     | 1230446.98      | 1988.96    | 恒压充电 (CV Charge)                    | I=  833.4mA, V=4.20V, P=  3.50W
1323     | 1232465.93      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1324     | 1233335.99      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14620.2mA, V=3.67V, P=-53.66W
1325     | 1233410.94      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4308.5mA, V=3.78V, P=-16.26W
1326     | 1234210.93      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16698.9mA, V=3.16V, P=-52.55W
1327     | 1234345.93      | 739.97     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
1328     | 1235115.90      | 1477.78    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.98V, P= 11.88W
1329     | 1236623.68      | 1983.17    | 恒压充电 (CV Charge)                    | I=  835.2mA, V=4.20V, P=  3.51W
1330     | 1238636.85      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1331     | 1239506.91      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14622.7mA, V=3.67V, P=-53.65W
1332     | 1239581.85      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4309.0mA, V=3.78V, P=-16.27W
1333     | 1240381.85      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16710.2mA, V=3.16V, P=-52.56W
1334     | 1240516.85      | 736.10     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
1335     | 1241282.95      | 1476.86    | 恒流充电 (CC Charge)                    | I= 2986.7mA, V=3.98V, P= 11.88W
1336     | 1242789.80      | 1976.90    | 恒压充电 (CV Charge)                    | I=  846.8mA, V=4.20V, P=  3.56W
1337     | 1244796.70      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1338     | 1245666.76      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14622.6mA, V=3.67V, P=-53.65W
1339     | 1245741.71      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4309.6mA, V=3.78V, P=-16.27W
1340     | 1246541.70      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16711.2mA, V=3.16V, P=-52.55W
1341     | 1246676.70      | 731.20     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
1342     | 1247437.90      | 1477.73    | 恒流充电 (CC Charge)                    | I= 2987.4mA, V=3.98V, P= 11.88W
1343     | 1248945.63      | 2176.73    | 恒压充电 (CV Charge)                    | I=  784.9mA, V=4.20V, P=  3.30W
1344     | 1251152.35      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1345     | 1252022.41      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14628.7mA, V=3.67V, P=-53.66W
1346     | 1252097.36      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4309.4mA, V=3.78V, P=-16.26W
1347     | 1252897.35      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16722.4mA, V=3.16V, P=-52.56W
1348     | 1253032.35      | 729.55     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1349     | 1253791.91      | 1472.34    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.98V, P= 11.89W
1350     | 1255294.24      | 2181.48    | 恒压充电 (CV Charge)                    | I=  787.7mA, V=4.20V, P=  3.31W
1351     | 1257505.73      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1352     | 1258375.79      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14635.7mA, V=3.67V, P=-53.65W
1353     | 1258450.73      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4309.4mA, V=3.78V, P=-16.26W
1354     | 1259250.73      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16736.0mA, V=3.16V, P=-52.55W
1355     | 1259385.73      | 737.27     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
1356     | 1260153.00      | 1474.57    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.98V, P= 11.89W
1357     | 1261657.57      | 2170.72    | 恒压充电 (CV Charge)                    | I=  787.2mA, V=4.20V, P=  3.31W
1358     | 1263858.29      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1359     | 1264728.34      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14638.6mA, V=3.67V, P=-53.65W
1360     | 1264803.29      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4310.1mA, V=3.78V, P=-16.26W
1361     | 1265603.29      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16742.1mA, V=3.16V, P=-52.55W
1362     | 1265738.28      | 725.06     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
1363     | 1266493.34      | 1472.86    | 恒流充电 (CC Charge)                    | I= 2988.2mA, V=3.98V, P= 11.89W
1364     | 1267996.20      | 2198.20    | 恒压充电 (CV Charge)                    | I=  781.5mA, V=4.20V, P=  3.28W
1365     | 1270224.40      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1366     | 1271094.45      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14645.4mA, V=3.67V, P=-53.65W
1367     | 1271169.40      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4310.8mA, V=3.78V, P=-16.26W
1368     | 1271969.40      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16756.1mA, V=3.15V, P=-52.55W
1369     | 1272104.40      | 731.38     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
1370     | 1272865.78      | 1471.12    | 恒流充电 (CC Charge)                    | I= 2988.2mA, V=3.98V, P= 11.89W
1371     | 1274366.90      | 2220.31    | 恒压充电 (CV Charge)                    | I=  773.4mA, V=4.20V, P=  3.25W
1372     | 1276617.21      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1373     | 1277487.26      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14651.1mA, V=3.67V, P=-53.65W
1374     | 1277562.22      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4312.4mA, V=3.78V, P=-16.27W
1375     | 1278362.21      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16762.4mA, V=3.15V, P=-52.56W
1376     | 1278497.21      | 731.32     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
1377     | 1279258.53      | 1475.78    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.98V, P= 11.88W
1378     | 1280764.31      | 2196.43    | 恒压充电 (CV Charge)                    | I=  778.7mA, V=4.20V, P=  3.27W
1379     | 1282990.74      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1380     | 1283860.79      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14632.6mA, V=3.67V, P=-53.66W
1381     | 1283935.75      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4310.3mA, V=3.78V, P=-16.27W
1382     | 1284735.74      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16728.1mA, V=3.16V, P=-52.56W
1383     | 1284870.74      | 801.76     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1384     | 1285702.50      | 1476.62    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.98V, P= 11.89W
1385     | 1287209.12      | 2162.42    | 恒压充电 (CV Charge)                    | I=  783.2mA, V=4.20V, P=  3.29W
1386     | 1289401.54      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1387     | 1290271.58      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14622.5mA, V=3.67V, P=-53.66W
1388     | 1290346.54      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4309.0mA, V=3.78V, P=-16.27W
1389     | 1291146.54      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16710.7mA, V=3.16V, P=-52.56W
1390     | 1291281.54      | 839.03     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1391     | 1292150.57      | 1477.67    | 恒流充电 (CC Charge)                    | I= 2987.3mA, V=3.98V, P= 11.88W
1392     | 1293658.24      | 2141.74    | 恒压充电 (CV Charge)                    | I=  789.7mA, V=4.20V, P=  3.32W
1393     | 1295829.98      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1394     | 1296700.02      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14592.7mA, V=3.68V, P=-53.58W
1395     | 1296774.98      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4308.5mA, V=3.78V, P=-16.27W
1396     | 1297574.98      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16702.4mA, V=3.16V, P=-52.56W
1397     | 1297709.98      | 870.99     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1398     | 1298610.97      | 1478.53    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.98V, P= 11.88W
1399     | 1300119.50      | 2172.73    | 恒压充电 (CV Charge)                    | I=  780.3mA, V=4.20V, P=  3.28W
1400     | 1302322.24      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1401     | 1303192.28      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14621.2mA, V=3.68V, P=-53.67W
1402     | 1303267.24      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4308.6mA, V=3.78V, P=-16.27W
1403     | 1304067.24      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16706.2mA, V=3.16V, P=-52.55W
1404     | 1304202.24      | 835.78     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1405     | 1305068.02      | 1474.54    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.98V, P= 11.89W
1406     | 1306572.56      | 2179.54    | 恒压充电 (CV Charge)                    | I=  782.1mA, V=4.20V, P=  3.28W
1407     | 1308782.10      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1408     | 1309652.15      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14630.3mA, V=3.67V, P=-53.66W
1409     | 1309727.11      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4310.0mA, V=3.78V, P=-16.27W
1410     | 1310527.10      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16734.7mA, V=3.16V, P=-52.56W
1411     | 1310662.10      | 803.43     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1412     | 1311495.53      | 1474.19    | 恒流充电 (CC Charge)                    | I= 2987.6mA, V=3.98V, P= 11.89W
1413     | 1312999.72      | 2199.74    | 恒压充电 (CV Charge)                    | I=  776.0mA, V=4.20V, P=  3.26W
1414     | 1315229.46      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1415     | 1316099.50      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14639.0mA, V=3.67V, P=-53.66W
1416     | 1316174.46      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4311.0mA, V=3.78V, P=-16.27W
1417     | 1316974.46      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16747.7mA, V=3.16V, P=-52.55W
1418     | 1317109.45      | 795.99     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
1419     | 1317935.45      | 1473.73    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.98V, P= 11.89W
1420     | 1319439.18      | 2211.16    | 恒压充电 (CV Charge)                    | I=  776.4mA, V=4.20V, P=  3.26W
1421     | 1321680.34      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1422     | 1322550.38      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14645.7mA, V=3.67V, P=-53.66W
1423     | 1322625.34      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4311.7mA, V=3.78V, P=-16.27W
1424     | 1323425.34      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16762.1mA, V=3.15V, P=-52.55W
1425     | 1323560.33      | 774.18     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
1426     | 1324364.51      | 1474.04    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.98V, P= 11.88W
1427     | 1325868.55      | 2197.77    | 恒压充电 (CV Charge)                    | I=  777.9mA, V=4.20V, P=  3.27W
1428     | 1328096.32      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1429     | 1328966.37      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14654.2mA, V=3.67V, P=-53.66W
1430     | 1329041.33      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4312.6mA, V=3.78V, P=-16.27W
1431     | 1329841.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16779.9mA, V=3.15V, P=-52.56W
1432     | 1329976.32      | 756.19     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
1433     | 1330762.51      | 1474.82    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.98V, P= 11.88W
1434     | 1332267.33      | 2232.11    | 恒压充电 (CV Charge)                    | I=  770.3mA, V=4.20V, P=  3.23W
1435     | 1334529.44      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1436     | 1335399.48      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14629.8mA, V=3.67V, P=-53.57W
1437     | 1335474.44      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4313.3mA, V=3.77V, P=-16.27W
