--- 分析日志 for: VAH11.csv ---
--- 协议: 20% power reduction ---

清洗后发现 15869 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
2820     | 2387558.64      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11546.4mA, V=3.72V, P=-42.94W
2821     | 2387633.60      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3370.9mA, V=3.84V, P=-12.95W
2822     | 2388433.60      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12374.8mA, V=3.41V, P=-42.09W
2823     | 2388568.59      | 528.11     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2824     | 2389126.70      | 1023.24    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=4.03V, P= 12.10W
2825     | 2390179.94      | 2451.63    | 恒压充电 (CV Charge)                    | I=  686.2mA, V=4.20V, P=  2.88W
2826     | 2392661.57      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2827     | 2393531.62      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11539.1mA, V=3.72V, P=-42.94W
2828     | 2393606.58      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3369.8mA, V=3.84V, P=-12.95W
2829     | 2394406.57      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12369.2mA, V=3.41V, P=-42.10W
2830     | 2394541.57      | 539.17     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2831     | 2395110.74      | 1023.05    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=4.03V, P= 12.10W
2832     | 2396163.79      | 2450.66    | 恒压充电 (CV Charge)                    | I=  685.4mA, V=4.20V, P=  2.88W
2833     | 2398644.45      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2834     | 2399514.50      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11537.1mA, V=3.73V, P=-42.93W
2835     | 2399589.45      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3370.0mA, V=3.84V, P=-12.95W
2836     | 2400389.45      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12367.2mA, V=3.41V, P=-42.10W
2837     | 2400524.45      | 553.60     | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
2838     | 2401108.05      | 1023.99    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=4.03V, P= 12.10W
2839     | 2402162.04      | 2442.04    | 恒压充电 (CV Charge)                    | I=  684.5mA, V=4.20V, P=  2.88W
2840     | 2404634.08      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2841     | 2405504.13      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11536.1mA, V=3.73V, P=-42.94W
2842     | 2405579.09      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3369.1mA, V=3.84V, P=-12.94W
2843     | 2406379.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12365.5mA, V=3.41V, P=-42.10W
2844     | 2406514.08      | 551.58     | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
2845     | 2407095.66      | 1023.22    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=4.03V, P= 12.10W
2846     | 2408148.87      | 2447.62    | 恒压充电 (CV Charge)                    | I=  684.6mA, V=4.20V, P=  2.88W
2847     | 2410626.50      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2848     | 2411496.55      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11542.5mA, V=3.72V, P=-42.94W
2849     | 2411571.50      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3369.8mA, V=3.84V, P=-12.94W
2850     | 2412371.50      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12373.3mA, V=3.41V, P=-42.09W
2851     | 2412506.49      | 533.11     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2852     | 2413069.60      | 1022.25    | 恒流充电 (CC Charge)                    | I= 3004.6mA, V=4.03V, P= 12.10W
2853     | 2414121.86      | 2454.32    | 恒压充电 (CV Charge)                    | I=  685.8mA, V=4.20V, P=  2.88W
2854     | 2416606.17      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2855     | 2417476.23      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11547.4mA, V=3.72V, P=-42.93W
2856     | 2417551.18      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3370.2mA, V=3.84V, P=-12.94W
2857     | 2418351.17      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12378.8mA, V=3.41V, P=-42.09W
2858     | 2418486.17      | 512.00     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2859     | 2419028.17      | 1022.69    | 恒流充电 (CC Charge)                    | I= 3004.4mA, V=4.03V, P= 12.10W
2860     | 2420080.86      | 2458.72    | 恒压充电 (CV Charge)                    | I=  686.1mA, V=4.20V, P=  2.88W
2861     | 2422569.58      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2862     | 2423439.62      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11552.0mA, V=3.72V, P=-42.94W
2863     | 2423514.58      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3371.5mA, V=3.84V, P=-12.95W
2864     | 2424314.58      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12382.7mA, V=3.41V, P=-42.09W
2865     | 2424449.57      | 499.62     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2866     | 2424979.20      | 1022.84    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=4.03V, P= 12.10W
2867     | 2426032.04      | 2470.99    | 恒压充电 (CV Charge)                    | I=  679.8mA, V=4.20V, P=  2.86W
2868     | 2428533.03      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2869     | 2429403.07      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11550.5mA, V=3.72V, P=-42.94W
2870     | 2429478.03      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3370.8mA, V=3.84V, P=-12.94W
2871     | 2430278.03      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12381.2mA, V=3.41V, P=-42.09W
2872     | 2430413.02      | 506.33     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2873     | 2430949.35      | 1021.73    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=4.03V, P= 12.10W
2874     | 2432001.08      | 2475.96    | 恒压充电 (CV Charge)                    | I=  680.3mA, V=4.20V, P=  2.86W
2875     | 2434507.04      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2876     | 2435377.09      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11552.2mA, V=3.72V, P=-42.94W
2877     | 2435452.04      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3371.2mA, V=3.84V, P=-12.95W
2878     | 2436252.04      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12385.8mA, V=3.41V, P=-42.10W
2879     | 2436387.04      | 480.00     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2880     | 2436888.99      | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
2881     | 2436898.99      | 2591.54    | 其他充电阶段                              | I= 1504.0mA, V=4.01V, P=  6.03W
2882     | 2439500.53      | 2970.58    | 恒压充电 (CV Charge)                    | I=  357.6mA, V=4.20V, P=  1.50W
2883     | 2442481.12      | 880.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
2884     | 2443371.16      | 3599.95    | RPT: C/5 容量测试放电                     | I= -597.0mA, V=4.05V, P= -2.42W
2885     | 2446971.12      | 30.00      | RPT: IR测量前静置                        | I=  -64.0mA, V=4.00V, P= -0.26W
2886     | 2447001.12      | 7200.00    | RPT: C/5 容量测试放电                     | I= -596.4mA, V=3.77V, P= -2.25W
2887     | 2454201.11      | 30.00      | RPT: IR测量前静置                        | I=  -62.1mA, V=3.58V, P= -0.22W
2888     | 2454231.11      | 5755.23    | RPT: C/5 容量测试放电                     | I= -596.5mA, V=3.27V, P= -1.95W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2744.39 mAh, Cycle Number = 409
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

2889     | 2459996.34      | 890.00     | 静置 (Rest)                           | I=    0.0mA, V=2.75V, P=  0.00W
2890     | 2460916.34      | 2629.56    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=3.83V, P= 11.49W
2891     | 2463575.90      | 2781.89    | 恒压充电 (CV Charge)                    | I=  705.2mA, V=4.20V, P=  2.96W
2892     | 2466387.79      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2893     | 2467257.84      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11548.0mA, V=3.72V, P=-42.94W
2894     | 2467332.79      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3370.8mA, V=3.84V, P=-12.95W
2895     | 2468132.79      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12350.5mA, V=3.42V, P=-42.10W
2896     | 2468267.79      | 484.71     | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
2897     | 2468782.50      | 1016.72    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=4.02V, P= 12.08W
2898     | 2469829.22      | 2531.08    | 恒压充电 (CV Charge)                    | I=  672.1mA, V=4.20V, P=  2.82W
2899     | 2472390.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2900     | 2473260.35      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11543.7mA, V=3.72V, P=-42.94W
2901     | 2473335.30      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3371.3mA, V=3.84V, P=-12.95W
2902     | 2474135.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12351.5mA, V=3.42V, P=-42.10W
2903     | 2474270.30      | 500.08     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2904     | 2474800.38      | 1018.94    | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.02V, P= 12.08W
2905     | 2475849.32      | 2505.43    | 恒压充电 (CV Charge)                    | I=  675.5mA, V=4.20V, P=  2.84W
2906     | 2478384.75      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2907     | 2479254.81      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11541.8mA, V=3.72V, P=-42.94W
2908     | 2479329.76      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3371.3mA, V=3.84V, P=-12.95W
2909     | 2480129.76      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12354.2mA, V=3.42V, P=-42.10W
2910     | 2480264.75      | 526.82     | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
2911     | 2480821.57      | 1018.54    | 恒流充电 (CC Charge)                    | I= 3002.6mA, V=4.02V, P= 12.08W
2912     | 2481870.11      | 2504.57    | 恒压充电 (CV Charge)                    | I=  674.7mA, V=4.20V, P=  2.83W
2913     | 2484404.68      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2914     | 2485274.74      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11543.6mA, V=3.72V, P=-42.94W
2915     | 2485349.69      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3370.8mA, V=3.84V, P=-12.95W
2916     | 2486149.68      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12359.8mA, V=3.42V, P=-42.10W
2917     | 2486284.68      | 524.65     | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
2918     | 2486839.33      | 1019.38    | 恒流充电 (CC Charge)                    | I= 3002.9mA, V=4.02V, P= 12.08W
2919     | 2487888.71      | 2508.54    | 恒压充电 (CV Charge)                    | I=  673.8mA, V=4.20V, P=  2.83W
2920     | 2490427.25      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2921     | 2491297.30      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11548.3mA, V=3.72V, P=-42.94W
2922     | 2491372.25      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3371.4mA, V=3.84V, P=-12.95W
2923     | 2492172.25      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12366.3mA, V=3.41V, P=-42.10W
2924     | 2492307.25      | 529.16     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2925     | 2492866.40      | 1019.15    | 恒流充电 (CC Charge)                    | I= 3002.9mA, V=4.02V, P= 12.08W
2926     | 2493915.56      | 2503.87    | 恒压充电 (CV Charge)                    | I=  673.9mA, V=4.20V, P=  2.83W
2927     | 2496449.43      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2928     | 2497319.48      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11550.2mA, V=3.72V, P=-42.94W
2929     | 2497394.43      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3371.7mA, V=3.84V, P=-12.95W
2930     | 2498194.43      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12370.4mA, V=3.41V, P=-42.10W
2931     | 2498329.43      | 528.27     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2932     | 2498887.70      | 1019.92    | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.02V, P= 12.08W
2933     | 2499937.62      | 2505.58    | 恒压充电 (CV Charge)                    | I=  673.8mA, V=4.20V, P=  2.83W
2934     | 2502473.20      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2935     | 2503343.25      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11554.3mA, V=3.72V, P=-42.94W
2936     | 2503418.20      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3372.5mA, V=3.84V, P=-12.95W
2937     | 2504218.20      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12375.6mA, V=3.41V, P=-42.10W
2938     | 2504353.20      | 502.85     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2939     | 2504886.05      | 1020.11    | 恒流充电 (CC Charge)                    | I= 3002.9mA, V=4.03V, P= 12.09W
2940     | 2505936.16      | 2508.99    | 恒压充电 (CV Charge)                    | I=  674.1mA, V=4.20V, P=  2.83W
2941     | 2508475.15      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2942     | 2509345.20      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-11558.8mA, V=3.72V, P=-42.94W
2943     | 2509420.15      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3373.2mA, V=3.84V, P=-12.95W
2944     | 2510220.15      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12383.5mA, V=3.41V, P=-42.10W
2945     | 2510355.14      | 487.61     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2946     | 2510872.76      | 1020.19    | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.03V, P= 12.09W
2947     | 2511922.94      | 2523.08    | 恒压充电 (CV Charge)                    | I=  667.6mA, V=4.20V, P=  2.80W
2948     | 2514476.02      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2949     | 2515346.07      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11562.5mA, V=3.72V, P=-42.94W
2950     | 2515421.02      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3374.4mA, V=3.84V, P=-12.95W
2951     | 2516221.02      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12388.7mA, V=3.41V, P=-42.10W
2952     | 2516356.02      | 490.89     | 静置 (Rest)                           | I=    0.0mA, V=3.74V, P=  0.00W
2953     | 2516876.91      | 1019.48    | 恒流充电 (CC Charge)                    | I= 3002.4mA, V=4.02V, P= 12.08W
2954     | 2517926.39      | 2533.70    | 恒压充电 (CV Charge)                    | I=  668.7mA, V=4.20V, P=  2.81W
2955     | 2520490.08      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2956     | 2521360.13      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11566.5mA, V=3.72V, P=-42.94W
2957     | 2521435.09      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3374.0mA, V=3.84V, P=-12.95W
