--- 分析日志 for: VAH16.csv ---
--- 协议: CC charge current 1.5C ---

清洗后发现 3933 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
1396     | 1217216.55      | 2191.36    | 恒压充电 (CV Charge)                    | I=  963.9mA, V=4.20V, P=  4.05W
1397     | 1219437.92      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1398     | 1220307.97      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14593.9mA, V=3.68V, P=-53.67W
1399     | 1220382.92      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4298.9mA, V=3.78V, P=-16.25W
1400     | 1221182.92      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16624.0mA, V=3.18V, P=-52.62W
1401     | 1221317.91      | 1135.07    | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1402     | 1222482.99      | 864.17     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.96W
1403     | 1223377.16      | 2184.89    | 恒压充电 (CV Charge)                    | I=  975.8mA, V=4.20V, P=  4.10W
1404     | 1225592.05      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1405     | 1226462.10      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14602.5mA, V=3.68V, P=-53.67W
1406     | 1226537.05      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4299.8mA, V=3.78V, P=-16.25W
1407     | 1227337.05      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16634.8mA, V=3.18V, P=-52.62W
1408     | 1227472.05      | 1154.68    | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1409     | 1228656.73      | 864.67     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
1410     | 1229551.39      | 2195.14    | 恒压充电 (CV Charge)                    | I=  964.4mA, V=4.20V, P=  4.05W
1411     | 1231776.53      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1412     | 1232646.59      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14598.6mA, V=3.68V, P=-53.67W
1413     | 1232721.53      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4299.9mA, V=3.78V, P=-16.25W
1414     | 1233521.53      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16629.9mA, V=3.18V, P=-52.63W
1415     | 1233656.53      | 1181.75    | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1416     | 1234868.27      | 864.69     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.96W
1417     | 1235762.96      | 2191.37    | 恒压充电 (CV Charge)                    | I=  964.0mA, V=4.20V, P=  4.05W
1418     | 1237984.33      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1419     | 1238854.38      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14595.5mA, V=3.68V, P=-53.67W
1420     | 1238929.33      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4299.4mA, V=3.78V, P=-16.25W
1421     | 1239729.33      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16631.2mA, V=3.18V, P=-52.62W
1422     | 1239864.33      | 1053.07    | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1423     | 1240947.40      | 865.15     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
1424     | 1241842.55      | 2198.70    | 恒压充电 (CV Charge)                    | I=  962.5mA, V=4.20V, P=  4.04W
1425     | 1244071.25      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1426     | 1244941.31      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14599.5mA, V=3.68V, P=-53.67W
1427     | 1245016.26      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4299.7mA, V=3.78V, P=-16.25W
1428     | 1245816.25      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16637.1mA, V=3.18V, P=-52.62W
1429     | 1245951.25      | 1149.76    | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1430     | 1247131.01      | 863.91     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.96W
1431     | 1248024.92      | 2204.91    | 恒压充电 (CV Charge)                    | I=  964.4mA, V=4.20V, P=  4.05W
1432     | 1250259.83      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1433     | 1251129.88      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14607.1mA, V=3.68V, P=-53.67W
1434     | 1251204.84      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4300.4mA, V=3.78V, P=-16.25W
1435     | 1252004.83      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16650.0mA, V=3.18V, P=-52.62W
1436     | 1252139.83      | 1050.00    | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1437     | 1253243.02      | 3555.49    | 其他充电阶段                              | I= 1489.1mA, V=3.96V, P=  5.90W
1438     | 1256828.51      | 2193.05    | 恒压充电 (CV Charge)                    | I=  398.1mA, V=4.20V, P=  1.67W
1439     | 1259051.57      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1440     | 1259921.62      | 3599.94    | RPT: C/5 容量测试放电                     | I= -611.2mA, V=4.05V, P= -2.48W
1441     | 1263521.57      | 30.00      | RPT: IR测量前静置                        | I=  -77.9mA, V=4.01V, P= -0.31W
1442     | 1263551.57      | 7200.00    | RPT: C/5 容量测试放电                     | I= -611.0mA, V=3.79V, P= -2.31W
1443     | 1270751.57      | 30.00      | RPT: IR测量前静置                        | I=  -78.1mA, V=3.60V, P= -0.28W
1444     | 1270781.57      | 6180.79    | RPT: C/5 容量测试放电                     | I= -610.9mA, V=3.28V, P= -2.00W

>>> RPT数据点记录: Capacity = 2883.32 mAh, Mission Cycle = 200 <<<

1445     | 1276992.35      | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.75V, P=  0.00W
1446     | 1277892.35      | 1680.89    | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.85V, P= 17.30W
1447     | 1279603.24      | 2098.55    | 恒压充电 (CV Charge)                    | I= 1093.0mA, V=4.20V, P=  4.59W
1448     | 1281731.79      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1449     | 1282601.84      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14621.1mA, V=3.68V, P=-53.67W
1450     | 1282676.79      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4303.1mA, V=3.78V, P=-16.25W
1451     | 1283476.79      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16532.0mA, V=3.20V, P=-52.62W
1452     | 1283611.79      | 1020.62    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1453     | 1284662.41      | 867.54     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.95W
1454     | 1285559.95      | 2235.37    | 恒压充电 (CV Charge)                    | I=  957.1mA, V=4.20V, P=  4.02W
1455     | 1287825.32      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1456     | 1288695.37      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14621.4mA, V=3.68V, P=-53.67W
1457     | 1288770.32      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4301.2mA, V=3.78V, P=-16.25W
1458     | 1289570.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16534.8mA, V=3.20V, P=-52.62W
1459     | 1289705.32      | 929.23     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1460     | 1290664.55      | 862.05     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
1461     | 1291556.61      | 2152.13    | 恒压充电 (CV Charge)                    | I=  987.4mA, V=4.20V, P=  4.15W
1462     | 1293738.73      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1463     | 1294608.79      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14618.9mA, V=3.68V, P=-53.67W
1464     | 1294683.74      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4301.8mA, V=3.78V, P=-16.25W
1465     | 1295483.73      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16554.2mA, V=3.19V, P=-52.62W
1466     | 1295618.73      | 1063.99    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1467     | 1296712.72      | 864.72     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
1468     | 1297607.44      | 2224.08    | 恒压充电 (CV Charge)                    | I=  952.6mA, V=4.20V, P=  4.00W
1469     | 1299861.52      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1470     | 1300731.58      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14615.3mA, V=3.68V, P=-53.67W
1471     | 1300806.52      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4301.3mA, V=3.78V, P=-16.25W
1472     | 1301606.52      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16562.7mA, V=3.19V, P=-52.62W
1473     | 1301741.52      | 1104.74    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1474     | 1302876.26      | 863.39     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.96W
1475     | 1303769.66      | 2218.91    | 恒压充电 (CV Charge)                    | I=  963.0mA, V=4.20V, P=  4.04W
1476     | 1306018.57      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1477     | 1306888.63      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14614.7mA, V=3.68V, P=-53.67W
1478     | 1306963.57      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4301.2mA, V=3.78V, P=-16.25W
1479     | 1307763.57      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16574.5mA, V=3.19V, P=-52.62W
1480     | 1307898.57      | 1149.91    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1481     | 1309078.48      | 863.94     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
1482     | 1309972.42      | 2219.16    | 恒压充电 (CV Charge)                    | I=  963.0mA, V=4.20V, P=  4.04W
1483     | 1312221.58      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1484     | 1313091.64      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14609.7mA, V=3.68V, P=-53.67W
1485     | 1313166.58      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4301.0mA, V=3.78V, P=-16.25W
1486     | 1313966.58      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16580.8mA, V=3.19V, P=-52.63W
1487     | 1314101.58      | 1154.30    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1488     | 1315285.88      | 864.76     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.96W
1489     | 1316180.64      | 2210.63    | 恒压充电 (CV Charge)                    | I=  962.1mA, V=4.20V, P=  4.04W
1490     | 1318421.26      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1491     | 1319291.32      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14600.8mA, V=3.68V, P=-53.67W
1492     | 1319366.26      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4299.7mA, V=3.78V, P=-16.25W
1493     | 1320166.26      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16576.6mA, V=3.19V, P=-52.62W
1494     | 1320301.26      | 1173.09    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1495     | 1321504.35      | 864.27     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.96W
1496     | 1322398.61      | 2212.64    | 恒压充电 (CV Charge)                    | I=  961.3mA, V=4.20V, P=  4.04W
1497     | 1324641.25      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1498     | 1325511.30      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14602.1mA, V=3.68V, P=-53.67W
1499     | 1325586.25      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4299.8mA, V=3.78V, P=-16.25W
1500     | 1326386.25      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16581.9mA, V=3.19V, P=-52.62W
1501     | 1326521.25      | 1247.23    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1502     | 1327798.48      | 863.22     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.96W
1503     | 1328691.70      | 2222.81    | 恒压充电 (CV Charge)                    | I=  951.5mA, V=4.20V, P=  4.00W
1504     | 1330944.51      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1505     | 1331814.56      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14607.2mA, V=3.68V, P=-53.67W
1506     | 1331889.51      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4300.3mA, V=3.78V, P=-16.25W
1507     | 1332689.51      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16598.5mA, V=3.19V, P=-52.62W
1508     | 1332824.51      | 1115.37    | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1509     | 1333969.88      | 864.53     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.95W
1510     | 1334864.41      | 2224.88    | 恒压充电 (CV Charge)                    | I=  949.9mA, V=4.20V, P=  3.99W
1511     | 1337119.29      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1512     | 1337989.34      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14612.2mA, V=3.68V, P=-53.67W
1513     | 1338064.30      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4300.8mA, V=3.78V, P=-16.25W
1514     | 1338864.29      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16611.3mA, V=3.18V, P=-52.62W
1515     | 1338999.29      | 1179.60    | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1516     | 1340208.89      | 863.26     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.96W
1517     | 1341102.15      | 2245.45    | 恒压充电 (CV Charge)                    | I=  952.5mA, V=4.20V, P=  4.00W
1518     | 1343377.61      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1519     | 1344247.66      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14625.1mA, V=3.67V, P=-53.67W
1520     | 1344322.61      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4302.6mA, V=3.78V, P=-16.25W
1521     | 1345122.61      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16634.7mA, V=3.18V, P=-52.62W
1522     | 1345257.60      | 1119.97    | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1523     | 1346407.58      | 863.64     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.96W
1524     | 1347301.22      | 2249.39    | 恒压充电 (CV Charge)                    | I=  953.0mA, V=4.20V, P=  4.00W
1525     | 1349580.61      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1526     | 1350450.66      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14638.0mA, V=3.67V, P=-53.67W
1527     | 1350525.61      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4304.4mA, V=3.78V, P=-16.25W
1528     | 1351325.61      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16662.5mA, V=3.17V, P=-52.62W
1529     | 1351460.61      | 1060.90    | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
1530     | 1352551.50      | 864.34     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.95W
1531     | 1353445.84      | 2267.02    | 恒压充电 (CV Charge)                    | I=  942.8mA, V=4.20V, P=  3.96W
1532     | 1355742.86      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1533     | 1356612.91      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14647.3mA, V=3.67V, P=-53.67W
1534     | 1356687.86      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4305.2mA, V=3.78V, P=-16.25W
1535     | 1357487.86      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16679.4mA, V=3.17V, P=-52.62W
